,id,label,text,img
7631,96071,0,you mean to tell me you have so much clean water that you shit in it, ear corn bath_towel window_screen bathtub
7632,90427,0,a toast to the good life, academic_gown candle lab_coat suit torch
7633,67582,1,arrest white babies before they become school shooters, web_site packet hook envelope nipple
7634,20381,1,"""the master race'", flagpole military_uniform bearskin half_track tank
7635,46359,0,"then something amazing started to happen! last year tyrone got a new job, started building his credit, and spending more time with his kids", jersey stage cellular_telephone drumstick torch
7636,28563,0,you knew that was the wrong hole you're goddamn right i did!, lion cheetah hyena dhole baboon
7637,26078,0,when you look at your check stub and see how much federal and state took you raggedy bitch, lab_coat Windsor_tie vestment hand-held_computer web_site
7638,43695,0,end gun violence now, suit Loafer lab_coat jean bow_tie
7639,49836,1,that face you make when 17 of your schoolmates have been shot dead and you're about to go on tv, comic_book web_site book_jacket jersey Band_Aid
7640,16538,1,this goat is so raw muslims are trying to fuck it!!, cellular_telephone jersey Band_Aid ping-pong_ball syringe
7641,6349,1,they still think i'm not a muslim they still think i'm a chick, groom suit theater_curtain Windsor_tie comic_book
7642,52071,0,i'm tired boss mostly i'm tired of doing time in fb jail because snowflakes get offended over everything, sweatshirt jersey bulletproof_vest racket comic_book
7643,5942,1,"""your majesty, what's the secret to a long life?"" ""well kate, don't leave william for a fucking muslism.""", bonnet shower_cap cardigan book_jacket jean
7644,23564,0,"hey dad can i have a car? hell no, son you can not", iron bassinet cradle jean web_site
7645,65098,0,and you think confederate statues are offensive?, chimpanzee gorilla garbage_truck siamang minivan
7646,10268,0,bitch please go back to england, book_jacket brass pickelhaube bulletproof_vest web_site
7647,47358,1,vietnamese people be like hand me da meat hammer so i can torture john mccain's bawrr sack, ping-pong_ball academic_gown bakery tobacco_shop toyshop
7648,20497,1,"lets erect a memorial to all the americans murdered by an illegal alien make it 1,500 miles long 30 feet tall and put it on the southern border", sombrero panpipe book_jacket comic_book ballplayer
7649,73028,0,"so, 2 gay guys walk into a bar and pick up a tranny", convertible sports_car racer car_wheel bulletproof_vest
7650,76408,0,when your goats have sex before marriage, frilled_lizard soap_dispenser common_iguana banded_gecko meerkat
7651,94178,1,symbol of stupidity, lab_coat palace stupa Windsor_tie castle
7652,75614,0,"just heard the term ""non-binary""... wtf, not only do i have to be tolerant, but now i have to learn a new fkn language?! "" now i have to learn a new fkn language?!", Band_Aid diaper ice_lolly whistle wig
7653,84237,0,it's hump day!!! oh fuck!!!, comic_book book_jacket web_site triceratops hare
7654,47592,1,world history in one sentence. these white men are dangerous, feather_boa fur_coat miniskirt wig panpipe
7655,72136,0,"when you tell her to get ready to go, but you're just going to walmart", shopping_cart shopping_basket grocery_store web_site Lakeland_terrier
7656,68592,1,this red copper flipside can fit six wieners inside it just like your mom, hotdog panpipe French_loaf tobacco_shop harmonica
7657,61297,0,when you pick up the wrong suitcase at the airport, bikini sarong maillot volleyball swimming_trunks
7658,49867,1,when your dishwasher breaks so you give it a kick to make it work again my kids watching me beat my wife:, apron jean academic_gown web_site jersey
7659,94087,1,"""never forget"" -you said.. i am the proof- you have forgotten", abaya web_site sweatshirt ski_mask Band_Aid
7660,34051,0,when the russian investigation... leads to the democrats, cellular_telephone groom suit whistle notebook
7661,36501,0,you need some jesus, maypole parachute shield cloak soccer_ball
7662,30267,1,"when an asian bitch says "" you'll never find anyone like me""", crutch unicycle croquet_ball lakeside web_site
7663,23957,0,"go ahead, call the cops they can't un-rape you", jersey dumbbell maillot sweatshirt plunger
7664,7126,0,"these are kids, these are pigs please dont get us confused", hog web_site bakery groom meerkat
7665,37610,0,the new space saving dishwasher you can hang it anywhere!, dishwasher book_jacket web_site entertainment_center wardrobe
7666,19860,0,sorry white guys but i only date black guys, sandbar seashore pajama swimming_trunks bucket
7667,1439,0,im long and strong and down to get the goat hump on, ibex bighorn book_jacket comic_book Arabian_camel
7668,65204,0,wanna impress me bitch jump in the air and stay there, Windsor_tie lab_coat seat_belt suit bulletproof_vest
7669,29478,0,one of the bullets they dug out of a victim from the orland gay night club shooting!, ballpoint fountain_pen whistle screwdriver nail
7670,61823,1,if they were really fighting for our frreedom this is what it would look like, comic_book stage bubble book_jacket electric_guitar
7671,20196,1,no difference between both, ox water_buffalo bubble ram bighorn
7672,78304,0,baby bear gets arrested for being too cute, American_black_bear brown_bear sloth_bear giant_panda siamang
7673,61549,0,back in my day we didn't have cell phones, microphone ice_lolly rocking_chair bow_tie sunglass
7674,78420,0,welcome to the generation where mental illness is glorified, Band_Aid sock Loafer suit jean
7675,28691,1,when the jews found out it really wasn't a shower, honeycomb trilobite safety_pin strainer American_alligator
7676,56931,0,when you take halloween a little too seriously, seat_belt minivan limousine washer convertible
7677,15796,0,a short history of my snack regimen, panpipe book_jacket matchstick folding_chair web_site
7678,7852,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals", Band_Aid wig ice_lolly bathing_cap panpipe
7679,25841,0,children at a muslim pop concert why are people attacking us?, swimming_trunks cliff stage stretcher sandbar
7680,15280,1,when hoes backwash their drink, bookcase bathtub bookshop library shower_curtain
7681,75840,0,being muslim doesn't automatically make you a terrorist, chimpanzee bathing_cap gorilla wig cellular_telephone
7682,37146,0,we as american condemn terrorist attacks to our country, web_site lab_coat stethoscope bow_tie bolo_tie
7683,57193,0,do i look like i give a fuck about your butthurt? how 'bout i butthurt my foot up your ass?, suit military_uniform lab_coat book_jacket Windsor_tie
7684,42653,0,we will rebuild, coffee_mug book_jacket measuring_cup cup comic_book
7685,89503,1,"are my sins forgiven now, father?", pretzel hotdog chocolate_sauce bagel cheeseburger
7686,93740,0,i'll be saving my resolution for 2019 i think i wanna be an asshole for 1 more year, sunglasses sunglass book_jacket wig plunger
7687,5918,0,burning them was a horrific event in the history, pickelhaube book_jacket academic_gown vestment lab_coat
7688,25310,1,"why isn't there a black guy in the clue board game? because then it would be called ""solved""", web_site comic_book envelope book_jacket rule
7689,93271,0,money can't buy you happiness but hookers and coke don't make me sad either!, miniskirt racket volleyball shoe_shop stage
7690,45379,0,just got out of the pool wants to go swimming again, volcano book_jacket church lakeside beacon
7691,37980,1,you can be any gender you want if you are mentally ill, swimming_trunks wig shower_cap sarong bikini
7692,26987,0,"muslim terrorist, spy anti semite the poster child of the left", sweatshirt cloak bonnet bath_towel abaya
7693,69253,0,an artistic rendition of jesus, mask book_jacket comic_book web_site wool
7694,9283,0,all people in this world deserve help, comic_book slot book_jacket refrigerator jigsaw_puzzle
7695,60539,1,mandatory vaccinations '' no exemptions, book_jacket military_uniform microphone syringe rifle
7696,1245,1,and that was the last nativity play my son was invited to take part in, military_uniform assault_rifle rifle holster boa_constrictor
7697,21439,0,when you start second guessing why you started the fight, brass book_jacket pickelhaube obelisk pedestal
7698,56830,1,this is my michael brown, revolver power_drill holster book_jacket nail
7699,1476,0,im confident in my own skin, throne holster overskirt revolver electric_guitar
7700,17649,0,can you see the difference?, steel_drum stage violin flute cornet
7701,70318,0,that blood you donated could be in someone's boner right now, syringe Band_Aid cowboy_boot Windsor_tie spindle
7702,41690,0,corn shit lemon piss, comic_book book_jacket jersey packet puck
7703,16208,1,"so, 100 americans and 300 russians walked into a mg 42", rifle assault_rifle military_uniform cannon tank
7704,5736,1,"dad, what is humanity? i don't know son, we are zionist", candle matchstick plate_rack rocking_chair spatula
7705,84271,0,doesn't matter what clan we all need to stick together, brown_bear American_black_bear ice_bear wombat sloth_bear
7706,56417,1,fuck christians... fuck the bible... and fuck jesus christ, stage microphone acoustic_guitar electric_guitar spotlight
7707,18420,0,michelle obama was voted one of the most beautiful people of 2015! by who? the national association for the blind!, sweatshirt poncho cloak wool sleeping_bag
7708,25971,1,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!", cellular_telephone comic_book bubble remote_control prison
7709,38147,0,hitler posing to a recording of one of his speeches, suit bow_tie groom grand_piano sax
7710,15647,1,broken dishwasher for sale or rent, balance_beam web_site cellular_telephone dumbbell jean
7711,40592,1,immigrant problem problem fixed, book_jacket web_site comic_book cellular_telephone cliff
7712,39168,0,tfw your friend says that kirk is better than picard, bow_tie lab_coat book_jacket cornet oboe
7713,45189,1,"when your wife wont have sex, but your 16 year old step daughter just came home blackout drunk.", web_site comic_book menu book_jacket envelope
7714,60571,0,when you shit an anaconda and feel the last inch disconnect from your soul, jersey web_site wig book_jacket stole
7715,2389,0,democrat jan schakowsky defends ilhan omar: 'she comes from a different culture' where they want to kill all the jews, cinema suit scoreboard theater_curtain organ
7716,21749,1,this one time at camp someone had too much gas, pajama groom library lab_coat laptop
7717,69870,0,when you want your passenger to stop talking, dial_telephone jean miniskirt velvet sunglass
